ReceptionTime,ts,tsys0,tsys1,tsys2,tsys3,tsys4,tsys5,tsys6,tsys7,tsys8,tsys9,tsys10,tsys11,tsys12,tsys13,tsys14,tsys15
1518306881.55961,1518306881.2355,20.166806,20.187026,20.219797,20.183977,20.200301,20.290582,20.219276,20.109564,20.245196,20.260794,20.122493,20.198996,20.309286,20.394778,20.256326,20.269655
1518306943.02431,1518306941.6137,20.167955,20.188377,20.226775,20.189448,20.210536,20.296473,20.222492,20.112274,20.250814,20.264039,20.129391,20.202437,20.314148,20.401736,20.261545,20.27398
1518307003.02044,1518307001.9925,20.175454,20.19439,20.228943,20.194582,20.211349,20.29925,20.227182,20.117558,20.253657,20.266474,20.129729,20.207296,20.316916,20.4016,20.265476,20.281549
1518307063.0315,1518307062.33785,20.179372,20.19743,20.23355,20.197621,20.215551,20.305953,20.234753,20.120742,20.258733,20.272762,20.139332,20.212627,20.321913,20.409301,20.265408,20.282765
1518307123.05994,1518307122.72316,20.184912,20.204455,20.238631,20.199715,20.224972,20.30812,20.237098,20.128329,20.262862,20.276345,20.1394,20.216271,20.326504,20.415786,20.272456,20.287969
1518307183.43292,1518307183.08078,20.187479,20.209387,20.242831,20.208968,20.229988,20.316245,20.238638,20.129277,20.268818,20.279388,20.144472,20.219173,20.328867,20.417745,20.273676,20.289658
1518307243.79746,1518307243.46861,20.192343,20.211481,20.247167,20.21221,20.232902,20.320308,20.247013,20.136458,20.270307,20.284797,20.150761,20.223222,20.335146,20.419502,20.281605,20.293713
1518307304.17874,1518307303.83816,20.192883,20.214588,20.252045,20.215047,20.232698,20.32437,20.250832,20.13937,20.272946,20.286352,20.151099,20.227946,20.340885,20.422676,20.282283,20.298713
1518307364.57485,1518307364.23466,20.193559,20.218912,20.253129,20.221193,20.240357,20.324709,20.250698,20.143841,20.281136,20.290882,20.157185,20.232332,20.344666,20.427405,20.287569,20.29797
1518307424.94512,1518307424.60376,20.201598,20.221479,20.257261,20.222679,20.241916,20.329246,20.254918,20.147634,20.283437,20.295345,20.16016,20.233209,20.344598,20.431593,20.288788,20.302835
1518307485.32517,1518307484.98782,20.202409,20.222289,20.263358,20.226123,20.243949,20.334053,20.259675,20.149667,20.283775,20.299537,20.160498,20.235166,20.348514,20.431863,20.293329,20.307363
1518307545.6675,1518307545.33764,20.204435,20.228099,20.267219,20.229635,20.251404,20.334933,20.262154,20.153934,20.287294,20.296224,20.165976,20.242589,20.354793,20.439428,20.29604,20.310336
1518307606.00956,1518307605.67274,20.207813,20.231881,20.27081,20.231796,20.254182,20.339605,20.267848,20.156643,20.291761,20.304878,20.167802,20.243533,20.356481,20.440171,20.299157,20.308444
1518307666.38785,1518307666.05341,20.209975,20.232895,20.2744,20.234565,20.256893,20.341568,20.270394,20.15915,20.297717,20.307109,20.172197,20.247649,20.356278,20.446521,20.299563,20.317228
1518307726.7595,1518307726.42998,20.212879,20.234989,20.279142,20.238077,20.257842,20.345902,20.274681,20.164501,20.297852,20.309137,20.175849,20.250484,20.36411,20.445102,20.303291,20.31858
1518307787.17502,1518307786.8069,20.212744,20.234313,20.282664,20.240779,20.261569,20.345834,20.276155,20.166397,20.29589,20.312383,20.177607,20.249606,20.366068,20.44929,20.304646,20.318174
1518307847.52809,1518307847.18957,20.217135,20.234381,20.283545,20.241049,20.263602,20.348271,20.280576,20.170055,20.304484,20.31218,20.173482,20.251226,20.363637,20.448142,20.30878,20.322161
1518307907.89476,1518307907.56376,20.216865,20.240123,20.286661,20.242399,20.270989,20.35037,20.280509,20.169716,20.301777,20.317318,20.177269,20.257838,20.364312,20.454289,20.308034,20.323242
1518307968.25688,1518307967.92414,20.221661,20.237758,20.293977,20.244898,20.272006,20.355786,20.282854,20.17141,20.30489,20.321239,20.180852,20.255139,20.368971,20.456517,20.312236,20.324661
1518308028.63603,1518308028.30848,20.220648,20.238028,20.290793,20.244763,20.273225,20.352604,20.284127,20.175338,20.311726,20.320834,20.183084,20.258581,20.370051,20.454559,20.313523,20.327635
1518308089.01914,1518308088.68514,20.220851,20.241946,20.293638,20.246316,20.273564,20.355651,20.285467,20.17588,20.310034,20.322321,20.18349,20.258648,20.372481,20.458882,20.312303,20.324999
1518308149.36301,1518308149.0324,20.221864,20.235056,20.296144,20.246249,20.276275,20.356464,20.287275,20.178522,20.311049,20.325431,20.1866,20.25939,20.373426,20.457396,20.316911,20.325607
1518308209.74513,1518308209.39998,20.222066,20.238772,20.297363,20.24895,20.27885,20.357411,20.288481,20.179876,20.312944,20.328068,20.184842,20.263101,20.372954,20.458003,20.316301,20.32858
1518308270.06094,1518308269.72732,20.222066,20.238636,20.298786,20.249085,20.279799,20.362083,20.288146,20.177235,20.315109,20.32942,20.191333,20.265598,20.375182,20.46003,20.319961,20.331351
1518308330.43556,1518308330.0807,20.224566,20.238907,20.302715,20.250166,20.27641,20.360661,20.293974,20.181366,20.315854,20.32915,20.187547,20.261887,20.37849,20.461516,20.316505,20.332432
1518308390.79236,1518308390.46381,20.220175,20.238636,20.30285,20.251787,20.281425,20.36364,20.290625,20.179199,20.315312,20.331516,20.192821,20.265193,20.375182,20.462056,20.320435,20.330675
1518308451.12754,1518308450.79515,20.22281,20.238704,20.302308,20.251719,20.280273,20.360593,20.294175,20.180147,20.31626,20.333882,20.190928,20.264451,20.37795,20.462596,20.320977,20.331216
1518308511.54221,1518308511.17474,20.222337,20.238839,20.304002,20.250909,20.282984,20.359578,20.293505,20.183263,20.316666,20.335572,20.194309,20.2658,20.378287,20.461246,20.320842,20.331689
1518308571.89745,1518308571.56205,20.222877,20.242081,20.304611,20.252057,20.286033,20.361271,20.293974,20.18543,20.318696,20.332597,20.193227,20.262697,20.37957,20.46442,20.321655,20.333581
1518308632.27483,1518308631.94637,20.220243,20.238366,20.304882,20.252327,20.284136,20.36276,20.298663,20.184753,20.320591,20.33591,20.196067,20.266138,20.37849,20.462124,20.322197,20.332162
1518308692.65535,1518308692.32669,20.222066,20.239852,20.304679,20.25388,20.281425,20.365874,20.297792,20.18665,20.321065,20.335707,20.195323,20.266745,20.379435,20.467595,20.322197,20.336824
1518308753.02757,1518308752.66876,20.22666,20.240055,20.306237,20.257595,20.284746,20.365874,20.298797,20.185972,20.319982,20.335978,20.191333,20.266408,20.380583,20.468338,20.321451,20.335473
1518308813.38495,1518308813.04906,20.223012,20.241271,20.308269,20.2528,20.282509,20.365604,20.300472,20.18902,20.319644,20.335031,20.194106,20.271468,20.379637,20.467865,20.326601,20.334527
1518308873.7724,1518308873.42455,20.221391,20.24073,20.306508,20.254285,20.284475,20.364656,20.301343,20.192136,20.323027,20.334896,20.195729,20.268769,20.381933,20.466784,20.324501,20.334662
1518308934.13499,1518308933.80053,20.222877,20.239987,20.309962,20.252462,20.284204,20.367567,20.297323,20.186446,20.321674,20.34071,20.196608,20.267555,20.379637,20.465974,20.323213,20.339797
1518308994.54726,1518308994.1825,20.223417,20.236542,20.308743,20.257595,20.284068,20.366551,20.299601,20.18902,20.323366,20.33875,20.196405,20.268837,20.384161,20.467324,20.324636,20.334797
1518309054.90068,1518309054.56786,20.218419,20.236813,20.308743,20.252395,20.288202,20.368379,20.301142,20.190917,20.325531,20.337668,20.193024,20.270794,20.378895,20.468675,20.324636,20.33304
1518309115.23695,1518309114.90271,20.219837,20.239582,20.312062,20.255366,20.286982,20.364317,20.298663,20.191052,20.326208,20.337465,20.197892,20.269984,20.384431,20.465974,20.323552,20.333919
1518309175.61575,1518309175.28246,20.217405,20.238299,20.31064,20.255839,20.285017,20.362895,20.299668,20.192948,20.328238,20.340034,20.194917,20.26715,20.381258,20.470567,20.322061,20.333175
1518309235.9554,1518309235.61875,20.21727,20.234381,20.312943,20.252935,20.287389,20.360661,20.29873,20.192948,20.322215,20.336519,20.197013,20.269916,20.381325,20.466244,20.323688,20.333716
1518309296.32691,1518309295.98975,20.21727,20.234381,20.310775,20.256582,20.287389,20.3654,20.301477,20.189223,20.324516,20.337262,20.191874,20.269647,20.381123,20.469418,20.324975,20.333783
1518309356.70016,1518309356.36805,20.215852,20.232354,20.312943,20.255636,20.281832,20.362625,20.298328,20.189223,20.320794,20.33875,20.194647,20.268432,20.381595,20.466919,20.324772,20.33277
1518309417.17166,1518309416.74564,20.210785,20.230193,20.306576,20.2528,20.281086,20.363776,20.299132,20.190239,20.324922,20.338682,20.194038,20.263574,20.381933,20.467865,20.321926,20.331959
1518309477.56328,1518309477.08074,20.211934,20.229247,20.308337,20.251246,20.284407,20.35951,20.30074,20.187462,20.322756,20.335099,20.193024,20.265328,20.378827,20.468743,20.325449,20.329932
1518309537.79346,1518309537.45794,20.211056,20.228977,20.308405,20.25334,20.285627,20.361744,20.295917,20.189968,20.321403,20.333612,20.191671,20.263574,20.37849,20.465839,20.322671,20.331351
1518309598.23514,1518309597.78687,20.213082,20.228572,20.305627,20.247667,20.282509,20.356125,20.296721,20.187598,20.321403,20.333138,20.191874,20.265666,20.377882,20.465163,20.321858,20.331621
1518309658.47252,1518309658.14247,20.209975,20.22283,20.306305,20.251179,20.280815,20.358088,20.293572,20.188546,20.319102,20.334288,20.193227,20.262832,20.378895,20.466244,20.316572,20.328851
1518309718.86752,1518309718.52189,20.206665,20.22587,20.306169,20.246046,20.281222,20.359849,20.296654,20.188681,20.319982,20.331516,20.18775,20.264046,20.373561,20.463475,20.319825,20.329999
1518309779.23624,1518309778.90316,20.205043,20.225937,20.307118,20.245236,20.277156,20.358021,20.29096,20.186717,20.322756,20.331651,20.186465,20.263641,20.374979,20.462732,20.319486,20.327837
1518309839.61329,1518309839.27852,20.205449,20.225397,20.306779,20.246924,20.275055,20.358969,20.294376,20.185634,20.318764,20.333274,20.186465,20.261482,20.376127,20.464825,20.316572,20.326148
1518309899.95863,1518309899.61874,20.205989,20.221816,20.304882,20.244493,20.280341,20.354229,20.292433,20.184279,20.316057,20.326648,20.185789,20.260672,20.375249,20.465568,20.317182,20.322702
1518309960.34275,1518309959.99609,20.201801,20.223775,20.303189,20.244696,20.278376,20.355448,20.29317,20.182992,20.32005,20.326716,20.185721,20.260335,20.372211,20.45976,20.316437,20.323783
1518310020.67299,1518310020.3307,20.197545,20.221344,20.301699,20.242129,20.278579,20.354297,20.292031,20.185227,20.311793,20.328473,20.184774,20.2602,20.372279,20.462259,20.316776,20.324324
1518310081.04499,1518310080.70926,20.199977,20.220465,20.302512,20.243075,20.272751,20.35213,20.293907,20.183669,20.314433,20.328879,20.182205,20.258176,20.371469,20.460975,20.314607,20.325743
1518310141.42593,1518310141.09294,20.197139,20.218034,20.298583,20.240508,20.274852,20.35125,20.290558,20.183263,20.312605,20.32604,20.186059,20.257501,20.369983,20.459152,20.313523,20.321621
1518310201.8206,1518310201.48324,20.198963,20.217493,20.302037,20.24321,20.272209,20.354365,20.290692,20.181231,20.311996,20.321172,20.183151,20.256489,20.368701,20.460165,20.310135,20.32304
1518310262.15529,1518310261.81675,20.196126,20.216953,20.299463,20.242062,20.273564,20.348745,20.289352,20.182857,20.312064,20.32462,20.182272,20.258513,20.368768,20.456045,20.311965,20.320742
1518310322.53352,1518310322.19936,20.19741,20.21648,20.299667,20.241792,20.271463,20.349287,20.286739,20.183195,20.31132,20.326242,20.179906,20.256556,20.367283,20.457936,20.312236,20.317431
1518310382.85669,1518310382.52071,20.190789,20.21344,20.296618,20.240103,20.272344,20.349896,20.28828,20.182924,20.307801,20.324349,20.178486,20.258581,20.365595,20.456112,20.310474,20.319593
1518310443.26925,1518310442.90035,20.188357,20.213913,20.297228,20.236389,20.270447,20.348677,20.289285,20.180147,20.313214,20.320699,20.178486,20.256826,20.367823,20.456045,20.307424,20.317904
1518310503.61246,1518310503.27868,20.191938,20.212629,20.297296,20.238685,20.269498,20.345563,20.28962,20.180147,20.311049,20.323944,20.177877,20.25244,20.365933,20.453951,20.306543,20.313647
1518310563.96833,1518310563.61878,20.189641,20.210941,20.295264,20.235713,20.269973,20.349151,20.28272,20.181095,20.311658,20.323335,20.174631,20.253722,20.364582,20.457328,20.306069,20.318107
1518310624.34127,1518310623.99956,20.186601,20.209252,20.296009,20.234768,20.266787,20.347662,20.283457,20.177912,20.306312,20.322186,20.171994,20.249674,20.36303,20.453478,20.304781,20.314593
1518310684.71579,1518310684.38244,20.184642,20.209387,20.292283,20.231999,20.264619,20.344683,20.282854,20.176083,20.30665,20.3184,20.173279,20.250821,20.36384,20.452465,20.305527,20.313985
1518310745.09956,1518310744.76477,20.182074,20.203037,20.28849,20.235511,20.26672,20.340959,20.282787,20.17588,20.305026,20.316642,20.170371,20.24522,20.363097,20.451181,20.306069,20.312296
1518310805.48407,1518310805.14398,20.177953,20.202159,20.288828,20.22977,20.262721,20.339131,20.28272,20.172561,20.307259,20.31671,20.171047,20.247177,20.357764,20.451452,20.300987,20.310201
1518310865.86824,1518310865.53577,20.179034,20.200943,20.289235,20.226461,20.262247,20.338928,20.2785,20.172561,20.305973,20.314817,20.169357,20.247312,20.359586,20.444967,20.301596,20.308174
1518310926.25179,1518310925.92044,20.177481,20.199389,20.291673,20.227541,20.25791,20.336084,20.275753,20.171952,20.305026,20.312653,20.166787,20.24549,20.356413,20.446116,20.296378,20.30297
1518310986.63641,1518310986.30366,20.176737,20.196822,20.286458,20.225853,20.254792,20.334459,20.273341,20.170123,20.300221,20.312788,20.166855,20.241779,20.354118,20.445237,20.296717,20.307633
1518311047.02772,1518311046.69324,20.172616,20.194255,20.286458,20.221868,20.256012,20.330938,20.274748,20.16721,20.301507,20.310354,20.163541,20.239755,20.352768,20.443886,20.293329,20.302227
1518311107.40762,1518311107.07543,20.173089,20.193579,20.284222,20.224097,20.256554,20.332902,20.271733,20.163349,20.296025,20.306298,20.161107,20.241914,20.352633,20.439226,20.294549,20.302497
1518311167.73667,1518311167.39997,20.172751,20.18885,20.283477,20.218964,20.253843,20.330871,20.268384,20.16362,20.298867,20.305351,20.160972,20.237393,20.350135,20.443143,20.29421,20.297362
1518311228.11928,1518311227.78786,20.167077,20.190336,20.283003,20.217816,20.253708,20.330735,20.272805,20.163756,20.294401,20.307447,20.158875,20.236583,20.347569,20.43774,20.290618,20.297902
1518311288.44376,1518311288.11198,20.169509,20.183783,20.281987,20.218154,20.249371,20.326131,20.265972,20.162536,20.293182,20.301768,20.155697,20.236111,20.349662,20.436929,20.291025,20.293577
1518311348.83361,1518311348.49167,20.159037,20.186688,20.277313,20.213291,20.248625,20.326605,20.266642,20.161046,20.295145,20.300957,20.154953,20.232602,20.344733,20.434633,20.287365,20.294591
1518311409.1517,1518311408.81874,20.161807,20.183175,20.27738,20.21194,20.247066,20.323219,20.265905,20.160098,20.290408,20.298117,20.15306,20.23186,20.346016,20.43497,20.286823,20.293307
1518311469.55254,1518311469.20304,20.160185,20.182567,20.274332,20.212615,20.244152,20.323219,20.261618,20.157659,20.2921,20.296765,20.152519,20.23105,20.343653,20.433011,20.282418,20.29182
1518311529.91993,1518311529.58245,20.159983,20.17973,20.272029,20.210251,20.245101,20.317329,20.262891,20.157389,20.287768,20.296494,20.152113,20.229093,20.341425,20.429026,20.282147,20.291956
1518311590.30502,1518311589.96265,20.154848,20.178784,20.271487,20.208698,20.242593,20.31787,20.257933,20.155018,20.285061,20.295277,20.148326,20.229093,20.338657,20.429364,20.283299,20.28959
1518311650.68337,1518311650.34543,20.154105,20.17696,20.270742,20.20809,20.242593,20.314891,20.260211,20.156034,20.284993,20.294195,20.14765,20.226326,20.338319,20.426729,20.282622,20.288915
1518311711.03524,1518311710.69246,20.155997,20.176352,20.267152,20.204173,20.238663,20.315636,20.254717,20.151834,20.28567,20.291761,20.145283,20.225381,20.335349,20.427743,20.276997,20.286685
1518311771.40834,1518311771.0776,20.150457,20.174393,20.264916,20.203227,20.238934,20.31374,20.252507,20.153866,20.284587,20.288178,20.145824,20.223492,20.336429,20.42754,20.278081,20.282833
1518311831.79277,1518311831.45971,20.145727,20.170542,20.265526,20.203362,20.234596,20.309948,20.251837,20.150412,20.278496,20.289395,20.142375,20.222885,20.332715,20.423622,20.274083,20.280062
1518311892.17895,1518311891.84199,20.147214,20.172163,20.26268,20.20039,20.233512,20.311032,20.255521,20.149125,20.280188,20.284797,20.140549,20.219376,20.329272,20.424365,20.271982,20.279319
1518311952.53065,1518311952.20072,20.143633,20.167096,20.259835,20.199715,20.235816,20.308391,20.25244,20.147838,20.275383,20.283513,20.141158,20.219578,20.32961,20.422068,20.270355,20.279927
1518312012.91638,1518312012.58275,20.1437,20.16784,20.260242,20.199715,20.230597,20.304802,20.248286,20.144248,20.27633,20.285271,20.13852,20.217149,20.329272,20.419299,20.268729,20.275737
1518312073.28815,1518312072.9592,20.141606,20.165678,20.259022,20.197824,20.229378,20.306766,20.246142,20.146009,20.274909,20.280943,20.138318,20.215867,20.325896,20.420447,20.270016,20.276413
1518312133.67973,1518312133.33898,20.141065,20.163448,20.254619,20.195054,20.225176,20.302364,20.245405,20.146009,20.270036,20.279523,20.133922,20.211953,20.326166,20.413827,20.268864,20.274385
1518312194.05159,1518312193.71892,20.136539,20.161692,20.257126,20.195527,20.224701,20.299791,20.245941,20.14059,20.270984,20.280808,20.134801,20.211953,20.326706,20.412746,20.266018,20.27229
1518312254.41468,1518312254.08078,20.137687,20.160813,20.253942,20.190799,20.225582,20.302364,20.240648,20.138422,20.270916,20.280132,20.130879,20.208713,20.327179,20.413017,20.267441,20.272426
1518312314.79509,1518312314.46374,20.130863,20.159057,20.247845,20.189651,20.224159,20.29776,20.240648,20.139303,20.266787,20.273911,20.129864,20.207229,20.318537,20.410382,20.261816,20.265803
1518312375.12459,1518312374.79351,20.132282,20.156016,20.249606,20.19242,20.221583,20.295051,20.239509,20.135712,20.266314,20.273168,20.129188,20.208848,20.319549,20.410044,20.257953,20.261342
1518312435.50868,1518312435.17519,20.127755,20.154462,20.252248,20.191272,20.216432,20.295525,20.239844,20.132529,20.265298,20.268434,20.125063,20.206284,20.317996,20.407613,20.257479,20.266816
1518312495.8676,1518312495.5317,20.12762,20.149463,20.245541,20.182424,20.215822,20.289973,20.237968,20.131987,20.265366,20.267555,20.125063,20.201088,20.313135,20.409436,20.255378,20.263775
1518312556.25189,1518312555.91889,20.123836,20.152638,20.247438,20.184788,20.214399,20.291395,20.235758,20.132664,20.260967,20.265459,20.121478,20.201223,20.31273,20.404235,20.252938,20.260058
1518312616.584,1518312616.25247,20.123363,20.147639,20.243306,20.179925,20.213315,20.289025,20.232274,20.129955,20.255417,20.266609,20.118367,20.199131,20.310704,20.40079,20.248736,20.257625
1518312676.9655,1518312676.63625,20.120458,20.144328,20.24317,20.181411,20.210468,20.286519,20.231202,20.127245,20.258801,20.265121,20.119247,20.199873,20.312527,20.397345,20.253344,20.257625
1518312737.29531,1518312736.96376,20.117215,20.14622,20.237615,20.174724,20.207011,20.286045,20.227584,20.127855,20.254808,20.263498,20.114039,20.195082,20.308206,20.398155,20.247584,20.252962
1518312797.63633,1518312797.30253,20.117823,20.137437,20.240257,20.175061,20.205249,20.281712,20.225775,20.122774,20.252506,20.261335,20.115662,20.190762,20.305573,20.396534,20.246703,20.251408
1518312858.01562,1518312857.68568,20.114107,20.136288,20.234566,20.171617,20.204504,20.280357,20.224971,20.122232,20.2521,20.255655,20.111266,20.18948,20.302129,20.391805,20.242297,20.251611
1518312918.4562,1518312918.06247,20.113161,20.135072,20.231653,20.171076,20.205791,20.277919,20.220951,20.120335,20.24919,20.258833,20.108899,20.191235,20.299766,20.393291,20.240603,20.246339
1518312978.78318,1518312978.44594,20.110661,20.13622,20.233618,20.168104,20.201318,20.278055,20.22142,20.118303,20.248716,20.254979,20.108967,20.18813,20.301319,20.388968,20.23735,20.244109
1518313039.15527,1518313038.82247,20.105323,20.131964,20.23145,20.16574,20.200911,20.276768,20.219209,20.116339,20.246889,20.250719,20.1066,20.184891,20.295512,20.384982,20.239315,20.244244
1518313099.54028,1518313099.20802,20.103769,20.127504,20.22874,20.162025,20.194269,20.27406,20.216194,20.112884,20.2454,20.250516,20.101054,20.182867,20.297605,20.383496,20.237417,20.241135
1518313159.93944,1518313159.58992,20.103836,20.125072,20.223252,20.160201,20.194337,20.270403,20.213648,20.112003,20.245535,20.250245,20.102609,20.180909,20.29065,20.383428,20.234639,20.237823
1518313220.30412,1518313219.96514,20.099647,20.123653,20.224404,20.160201,20.19332,20.264173,20.212375,20.112613,20.239037,20.244836,20.097943,20.17821,20.292136,20.380861,20.234774,20.239919
1518313280.6529,1518313280.32246,20.095998,20.123586,20.218645,20.157161,20.191016,20.26722,20.210164,20.109903,20.239105,20.24443,20.099972,20.175105,20.289637,20.377889,20.228132,20.233904
1518313341.08288,1518313340.70213,20.093025,20.12068,20.22183,20.152973,20.186,20.263699,20.208087,20.107667,20.238496,20.244024,20.095508,20.172541,20.28876,20.379645,20.228403,20.232687
1518313401.40898,1518313401.08075,20.090728,20.116761,20.216139,20.15169,20.184848,20.263089,20.203464,20.106042,20.230644,20.24274,20.091924,20.173013,20.284033,20.372754,20.226844,20.232552
1518313461.7276,1518313461.39997,20.089444,20.114396,20.213971,20.149393,20.186,20.258823,20.20266,20.103129,20.23105,20.236721,20.091315,20.171394,20.283155,20.372281,20.22454,20.227415
1518313522.10853,1518313521.77387,20.090863,20.111153,20.213835,20.147367,20.182068,20.257875,20.202928,20.100961,20.234299,20.235572,20.087798,20.169234,20.282075,20.37039,20.222506,20.224239
1518313582.46537,1518313582.13358,20.088565,20.114599,20.210312,20.150069,20.178951,20.255437,20.200449,20.099335,20.230509,20.232799,20.086242,20.165657,20.278158,20.372484,20.224675,20.227753
1518313642.83499,1518313642.50696,20.085457,20.110883,20.212954,20.143989,20.175697,20.254489,20.199511,20.100216,20.225771,20.234219,20.084687,20.168357,20.275997,20.36762,20.216271,20.223022
1518313703.22495,1518313702.88692,20.085457,20.112369,20.208754,20.142098,20.176375,20.249681,20.195625,20.094254,20.222792,20.231379,20.083131,20.16451,20.272621,20.365931,20.219321,20.221062
1518313763.61294,1518313763.27512,20.07843,20.110072,20.205502,20.142571,20.17407,20.250493,20.195826,20.095812,20.222454,20.227525,20.085836,20.161135,20.274377,20.361202,20.211865,20.218156
1518313823.99193,1518313823.66248,20.08147,20.104261,20.203469,20.140477,20.171223,20.249274,20.193882,20.091612,20.221235,20.225023,20.080967,20.160123,20.26992,20.365458,20.21478,20.21775
1518313884.37884,1518313884.0442,20.082416,20.107437,20.201301,20.13872,20.168105,20.250493,20.191403,20.09107,20.217716,20.224752,20.078532,20.160123,20.270393,20.362756,20.210916,20.21775
1518313944.75983,1518313944.42531,20.077889,20.103653,20.202724,20.138585,20.169529,20.246701,20.188991,20.092154,20.217648,20.223738,20.076435,20.156208,20.269515,20.358364,20.210306,20.216939
1518314005.13257,1518314004.80211,20.077348,20.104329,20.198456,20.137234,20.168376,20.243315,20.187651,20.090867,20.216362,20.220695,20.076435,20.152024,20.269785,20.357486,20.205562,20.214033
1518314065.51539,1518314065.18576,20.074443,20.099058,20.196152,20.134937,20.164174,20.241351,20.187048,20.089376,20.211827,20.22083,20.074203,20.158638,20.265463,20.357689,20.205697,20.209302
1518314125.87506,1518314125.54245,20.073226,20.102504,20.19683,20.136559,20.163767,20.241419,20.183765,20.085379,20.2123,20.216976,20.070145,20.153576,20.269447,20.352014,20.205087,20.206125
1518314186.20435,1518314185.8725,20.069983,20.096153,20.193984,20.130141,20.163564,20.239455,20.18142,20.085718,20.211082,20.214947,20.072648,20.149932,20.26391,20.351608,20.202579,20.208896
1518314246.53141,1518314246.2017,20.068631,20.097031,20.191816,20.127507,20.164919,20.2381,20.183966,20.082195,20.211827,20.215623,20.068454,20.151146,20.264248,20.351676,20.204884,20.205584
1518314306.85907,1518314306.53248,20.07005,20.096423,20.190596,20.126966,20.159836,20.237559,20.179879,20.08145,20.208374,20.215082,20.068589,20.151079,20.258035,20.346879,20.197428,20.207612
1518314367.21925,1518314366.85245,20.064171,20.091423,20.188631,20.124467,20.157192,20.233834,20.179409,20.074269,20.205328,20.211363,20.06656,20.144667,20.258845,20.34465,20.195598,20.206057
1518314427.50373,1518314427.17246,20.060185,20.092639,20.186666,20.124467,20.155429,20.231531,20.176327,20.074269,20.205328,20.206899,20.06142,20.147907,20.256549,20.341272,20.193835,20.203827
1518314487.87885,1518314487.55129,20.061401,20.088179,20.186937,20.119805,20.154413,20.231599,20.176059,20.074201,20.207088,20.206156,20.062299,20.142912,20.254524,20.340934,20.194039,20.199907
1518314548.21981,1518314547.89272,20.060658,20.087841,20.187751,20.118657,20.150752,20.228687,20.174652,20.074607,20.201064,20.206967,20.060067,20.14298,20.254321,20.34188,20.194988,20.196189
1518314608.59979,1518314608.2729,20.057279,20.084463,20.183075,20.118117,20.152786,20.225639,20.171637,20.070204,20.198491,20.203586,20.059526,20.138255,20.250539,20.340191,20.186854,20.196324
1518314668.97901,1518314668.65184,20.054914,20.083382,20.178671,20.118049,20.149939,20.220966,20.169426,20.072914,20.198018,20.202436,20.057294,20.136973,20.250674,20.338637,20.189023,20.191999
1518314729.35992,1518314729.03108,20.054103,20.081557,20.178942,20.115077,20.147973,20.225504,20.16775,20.069729,20.199033,20.201354,20.054994,20.133193,20.248378,20.33438,20.185362,20.191458
1518314789.71744,1518314789.38876,20.05194,20.07676,20.177519,20.11359,20.146753,20.220018,20.168621,20.065055,20.194836,20.199325,20.054724,20.130426,20.245947,20.337015,20.185362,20.190647
1518314850.06959,1518314849.72874,20.052075,20.076219,20.178468,20.108726,20.146143,20.216564,20.169023,20.064851,20.192264,20.199055,20.050598,20.130493,20.244394,20.332151,20.181634,20.187605
1518314910.43882,1518314910.11087,20.045115,20.074462,20.17569,20.108997,20.14011,20.216903,20.161452,20.062277,20.192738,20.198311,20.046404,20.133058,20.242908,20.331475,20.181702,20.184225
1518314970.82356,1518314970.4912,20.044034,20.071759,20.171625,20.109537,20.140516,20.216361,20.159642,20.060041,20.187458,20.191954,20.044442,20.126309,20.238721,20.326881,20.179397,20.185577
1518315031.16392,1518315030.8306,20.04302,20.070272,20.169727,20.1042,20.139906,20.211146,20.158168,20.059093,20.191248,20.192833,20.04451,20.124959,20.238249,20.327421,20.176415,20.180981
1518315091.50124,1518315091.16475,20.039033,20.066894,20.168034,20.103052,20.138415,20.209656,20.157967,20.058347,20.189082,20.189587,20.045592,20.124149,20.231428,20.322624,20.172348,20.180981
1518315151.85159,1518315151.51077,20.035721,20.066556,20.169118,20.098728,20.135975,20.209995,20.154818,20.055366,20.182584,20.187288,20.04079,20.120031,20.230415,20.319786,20.170179,20.176182
1518315212.28312,1518315211.89196,20.036397,20.061623,20.166611,20.099471,20.128924,20.204712,20.15455,20.051301,20.179537,20.185529,20.035243,20.117399,20.231225,20.318097,20.170992,20.175911
1518315272.60398,1518315272.26246,20.037208,20.063447,20.162139,20.096431,20.128653,20.203831,20.150462,20.049675,20.179402,20.186408,20.038084,20.116792,20.228997,20.316611,20.169026,20.172464
1518315332.98287,1518315332.65371,20.031937,20.060474,20.160309,20.096499,20.125399,20.20505,20.147112,20.046965,20.17947,20.180457,20.03477,20.112472,20.224945,20.314043,20.168145,20.170707
1518315393.35489,1518315393.02936,20.031599,20.054054,20.157599,20.091972,20.127433,20.199565,20.146709,20.049404,20.176559,20.180592,20.036934,20.113957,20.224945,20.315597,20.166247,20.166921
1518315453.72767,1518315453.40349,20.028017,20.05473,20.15665,20.093931,20.122823,20.197533,20.147782,20.045339,20.17534,20.181066,20.032132,20.114564,20.224134,20.309178,20.165434,20.169287
1518315514.11182,1518315513.77722,20.028693,20.056622,20.158073,20.089135,20.120179,20.199565,20.144498,20.042155,20.172023,20.179104,20.031929,20.108759,20.222446,20.310665,20.163874,20.166245
